ts,q,th
2722.0,0.27307055,97.056
2723.0,0.69665166,96.1575
2724.0,0.22436818,96.2077
2725.0,0.55605951,96.0819
2726.0,0.69219252,94.7758
2727.0,0.27973235,94.8715
2728.0,0.46166545,95.2238
2729.0,0.61115272,94.6473
2730.0,0.2438048,95.1564
2731.0,0.22729583,95.805
2732.0,0.56094863,96.1328
2733.0,0.66358972,95.2192
2734.0,0.15247634,95.7285
2735.0,0.66986669,95.4402
2736.0,0.64952657,94.0703
2737.0,0.19301294,94.6446
2738.0,0.36851851,95.2481
2739.0,0.49056046,95.3739
2740.0,0.24963232,95.7028
2741.0,0.3704174,96.2538
2742.0,0.60527965,96.4246
2743.0,0.53501543,95.8035
2744.0,0.40438274,95.7818
2745.0,0.260763,96.154
2746.0,0.24370701,96.3626
2747.0,0.38376298,96.3282
2748.0,0.50436124,96.4579
2749.0,0.59929196,96.3271
2750.0,0.6999625,95.0441
2751.0,0.66967048,93.5109
2752.0,0.35177318,93.7919
2753.0,0.45183467,94.1092
2754.0,0.38529499,94.6589
2755.0,0.45291261,95.2387
2756.0,0.50230048,95.6983
2757.0,0.16424578,96.3408
2758.0,0.4787952,96.3772
2759.0,0.51091104,96.1151
2760.0,0.28191524,96.3764
2761.0,0.54948063,96.1127
2762.0,0.52092674,95.7911
2763.0,0.61579639,94.9993
2764.0,0.28987581,95.4252
2765.0,0.54268282,94.9733
2766.0,0.27018894,95.4223
2767.0,0.26552593,95.9756
2768.0,0.4942411,96.153
2769.0,0.31022072,96.6959
2770.0,0.47966405,96.6988
2771.0,0.11360595,97.1004
2772.0,0.17516466,97.5864
2773.0,0.39236563,97.7862
2774.0,0.48906382,97.1901
2775.0,0.29557195,97.4425
2776.0,0.27779623,97.7447
2777.0,0.3212703,97.9017
2778.0,0.18991162,98.2977
2779.0,0.44459871,97.7311
2780.0,0.57047591,97.0223
2781.0,0.58856903,96.372
2782.0,0.47964216,95.6632
2783.0,0.34585268,95.3734
2784.0,0.5460376,94.9305
2785.0,0.253881,95.4758
2786.0,0.37801487,95.9691
2787.0,0.49585319,96.1994
2788.0,0.40458986,96.3818
2789.0,0.141799,96.8035
2790.0,0.61573069,96.4235
2791.0,0.38578485,96.342
2792.0,0.28598854,96.4904
2793.0,0.60944986,96.059
2794.0,0.42373506,95.8679
2795.0,0.31520421,95.9526
2796.0,0.23713602,96.5125
2797.0,0.3451119,96.8973
2798.0,0.69563024,95.8426
2799.0,0.45744479,96.0447
2800.0,0.47451799,95.8906
2801.0,0.62378567,94.5338
2802.0,0.16583193,94.9136
2803.0,0.13733105,95.4605
2804.0,0.52300744,95.8789
2805.0,0.18597866,96.4572
2806.0,0.3432843,96.832
2807.0,0.5791861,96.6524
2808.0,0.58080602,96.3775
2809.0,0.20686009,96.3953
2810.0,0.29751078,96.5717
2811.0,0.46366572,96.2283
2812.0,0.62967563,95.4779
2813.0,0.1582818,96.0494
2814.0,0.44214515,96.4649
2815.0,0.13361177,96.9823
2816.0,0.41297283,96.7787
2817.0,0.63430388,95.9581
2818.0,0.54523267,96.0039
2819.0,0.52551963,95.3887
2820.0,0.40848165,94.9739
2821.0,0.15115123,95.3509
2822.0,0.59871205,95.2559
2823.0,0.55347024,95.3324
2824.0,0.37427671,95.7056
2825.0,0.66870975,95.105
2826.0,0.4048151,94.7655
2827.0,0.32730267,95.2353
2828.0,0.17601895,95.8531
2829.0,0.35053501,96.3684
2830.0,0.64196804,95.866
2831.0,0.35689135,96.3789
2832.0,0.67294151,95.7755
2833.0,0.12803361,96.1199
2834.0,0.26080625,96.1487
2835.0,0.3706061,96.0182
2836.0,0.1767577,96.5382
2837.0,0.16659713,97.1435
2838.0,0.39797477,97.5521
2839.0,0.56199231,97.4015
2840.0,0.2047701,97.9724
2841.0,0.57104687,97.1505
2842.0,0.58478091,95.8552
2843.0,0.41273556,95.3757
2844.0,0.24664039,95.8032
2845.0,0.484954,95.8136
2846.0,0.22193398,96.0836
2847.0,0.44440449,96.3142
2848.0,0.30630704,96.8445
2849.0,0.10234723,97.3539
2850.0,0.54997725,97.2895
2851.0,0.46765095,96.8675
2852.0,0.40947494,96.8098
2853.0,0.64536975,95.8123
2854.0,0.52938752,94.8396
2855.0,0.61602183,94.4274
2856.0,0.47885909,94.2876
2857.0,0.38467169,94.5793
2858.0,0.17706535,95.2435
2859.0,0.53735408,95.5048
2860.0,0.10999635,96.0278
2861.0,0.10868141,96.5648
2862.0,0.20852981,97.1996
2863.0,0.16052929,97.7968
2864.0,0.4158409,98.2099
2865.0,0.23795462,98.6462
2866.0,0.30323981,98.9145
2867.0,0.15154776,99.2245
2868.0,0.66319575,98.3835
2869.0,0.1309688,98.6025
2870.0,0.39267038,97.8279
2871.0,0.21107814,97.8719
2872.0,0.39024898,97.7353
2873.0,0.3145387,97.626
2874.0,0.45200839,97.0955
2875.0,0.30503944,97.5426
2876.0,0.39784624,97.5801
2877.0,0.20182517,97.8211
2878.0,0.2757118,97.9106
2879.0,0.68822037,96.6669
2880.0,0.11975853,97.0283
2881.0,0.3816633,97.1652
2882.0,0.61507911,96.3049
2883.0,0.23457018,96.4543
2884.0,0.42102055,96.0218
2885.0,0.29241456,96.5111
2886.0,0.61152835,96.007
2887.0,0.55703635,95.6316
2888.0,0.30993985,96.0815
2889.0,0.55911899,95.4211
2890.0,0.5128473,94.9057
2891.0,0.42463482,95.2374
2892.0,0.43744481,95.5853
2893.0,0.33491353,95.8642
2894.0,0.29170549,96.1435
2895.0,0.69412492,95.7169
2896.0,0.35750872,95.9898
2897.0,0.24906361,96.3925
2898.0,0.41217593,96.487
2899.0,0.4409192,96.2403
2900.0,0.52900889,95.8718
2901.0,0.25244638,96.5166
2902.0,0.26623905,97.0857
2903.0,0.47970578,96.7078
2904.0,0.21496916,96.9587
2905.0,0.38666422,97.0537
2906.0,0.66555626,96.5126
2907.0,0.20409619,96.902
2908.0,0.64465954,95.7288
2909.0,0.5928627,94.8087
2910.0,0.64337021,94.1407
2911.0,0.52305966,93.9815
2912.0,0.46372632,94.0775
2913.0,0.4482228,94.5065
2914.0,0.28064411,95.1351
2915.0,0.18559158,95.8043
2916.0,0.43773068,96.3417
2917.0,0.33955136,96.8353
2918.0,0.23969017,97.3545
2919.0,0.67272067,96.8429
2920.0,0.61636703,95.7942
2921.0,0.28062645,95.7673
2922.0,0.48870766,95.4585
2923.0,0.30958282,95.4097
2924.0,0.55838028,95.3367
2925.0,0.69731581,95.159
2926.0,0.58689013,94.4631
2927.0,0.46238469,94.2721
2928.0,0.69956389,93.5213
2929.0,0.57031092,93.7629
2930.0,0.21558309,94.4821
2931.0,0.50500424,94.8096
2932.0,0.60620873,94.5577
2933.0,0.55011538,94.8591
2934.0,0.38913834,95.3232
2935.0,0.24803756,95.7079
2936.0,0.56733947,95.2405
2937.0,0.67438915,94.9526
2938.0,0.45849853,95.1767
2939.0,0.18475263,95.6923
2940.0,0.13750277,96.161
2941.0,0.40906876,96.0026
2942.0,0.41857968,96.1529
2943.0,0.66862332,96.1061
2944.0,0.15221435,96.6971
2945.0,0.46659482,96.7519
2946.0,0.65916146,95.1055
2947.0,0.12663957,95.5347
2948.0,0.23129574,95.9696
2949.0,0.58744762,96.011
2950.0,0.23222041,96.4725
2951.0,0.52844281,96.0415
2952.0,0.33827519,96.5066
2953.0,0.39116364,96.8502
2954.0,0.68726851,95.5722
2955.0,0.32192565,95.8593
2956.0,0.40445414,95.8068
2957.0,0.26073324,96.2531
2958.0,0.34353628,96.3984
2959.0,0.61418321,95.8955
2960.0,0.17718827,96.5233
2961.0,0.20320094,97.1926
2962.0,0.59824706,96.7281
2963.0,0.53840695,95.9626
2964.0,0.4056223,95.8383
2965.0,0.69396316,94.9943
2966.0,0.63887222,93.9782
2967.0,0.52544167,94.0426
2968.0,0.29813143,94.474
2969.0,0.69497311,94.0497
2970.0,0.21306971,94.7705
2971.0,0.26264261,95.5224
2972.0,0.63435816,95.5843
2973.0,0.25764489,96.0701
2974.0,0.63762938,95.5185
2975.0,0.63703273,95.009
2976.0,0.2091011,95.1364
2977.0,0.16223059,95.5739
2978.0,0.2095389,96.1709
2979.0,0.32031531,96.6853
2980.0,0.33935875,96.8296
2981.0,0.60254106,96.839
2982.0,0.10755867,97.3731
2983.0,0.53851646,97.5081
2984.0,0.44614017,96.6054
2985.0,0.67775545,95.059
2986.0,0.63576644,94.5792
2987.0,0.52658595,94.0339
2988.0,0.33003297,94.3998
2989.0,0.46407086,94.5826
2990.0,0.23901133,95.2819
2991.0,0.66347087,95.393
2992.0,0.55496307,95.4341
2993.0,0.26435182,95.835
2994.0,0.56099018,95.3719
2995.0,0.1619523,95.7781
2996.0,0.33238793,95.8935
2997.0,0.4439768,96.2725
2998.0,0.31809836,96.8327
2999.0,0.2791417,97.3327
3000.0,0.13463294,97.7556
3001.0,0.17575451,98.1278
3002.0,0.10604791,98.5222
3003.0,0.34730301,98.8535
3004.0,0.32177024,98.8833
3005.0,0.19239401,99.1046
3006.0,0.16609511,99.4361
3007.0,0.3605273,99.5741
3008.0,0.5822736,98.6834
3009.0,0.27238127,98.3555
3010.0,0.51201292,97.2888
3011.0,0.20113194,97.5133
3012.0,0.62451449,95.9476
3013.0,0.41501864,95.8507
3014.0,0.21831144,96.4101
3015.0,0.16030749,96.9382
3016.0,0.28796434,97.19
3017.0,0.21670801,97.5802
3018.0,0.21159804,98.0186
3019.0,0.12821964,98.3976
3020.0,0.38747677,98.4805
3021.0,0.52204312,98.5539
3022.0,0.17875909,98.9353
3023.0,0.20409116,99.1759
3024.0,0.56005023,97.9864
3025.0,0.56414264,96.4541
3026.0,0.34535302,96.2895
3027.0,0.54821346,96.0323
3028.0,0.2236761,96.1192
3029.0,0.32425125,96.0392
3030.0,0.49070714,96.146
3031.0,0.31491046,96.6356
3032.0,0.10014646,97.1189
3033.0,0.16159192,97.6157
3034.0,0.27543084,97.947
3035.0,0.16620552,98.4062
3036.0,0.41620328,98.5552
3037.0,0.32845396,98.4889
3038.0,0.32566352,98.6023
3039.0,0.22673271,98.9933
3040.0,0.69661889,97.3553
3041.0,0.27376432,97.1295
3042.0,0.35697295,96.8757
3043.0,0.24432333,97.1502
3044.0,0.54219122,96.4947
3045.0,0.40787213,96.1743
3046.0,0.10689249,96.66
3047.0,0.14214703,97.2549
3048.0,0.46518882,97.5452
3049.0,0.42848665,97.2547
3050.0,0.37509734,97.0631
3051.0,0.66091994,96.4976
3052.0,0.28149242,96.5486
3053.0,0.64311073,95.2044
3054.0,0.36206427,95.3498
3055.0,0.6141852,94.7507
3056.0,0.21067887,95.3802
3057.0,0.27970397,96.0286
3058.0,0.5845418,95.6538
3059.0,0.59405148,95.4557
3060.0,0.22318463,95.8701
3061.0,0.4641133,96.1578
3062.0,0.35219393,96.0497
3063.0,0.32333809,96.0881
3064.0,0.14331129,96.6019
3065.0,0.23281342,97.1982
3066.0,0.29515971,97.7696
3067.0,0.54918196,97.6139
3068.0,0.30126725,97.7457
3069.0,0.59862026,97.1244
3070.0,0.21065807,97.3242
3071.0,0.53010005,96.1608
3072.0,0.59154545,95.4476
3073.0,0.10430903,95.9384
3074.0,0.52179161,95.7003
3075.0,0.1516181,96.2408
3076.0,0.64534065,95.6128
3077.0,0.64033179,95.2025
3078.0,0.45640878,95.1642
3079.0,0.4623647,94.9657
3080.0,0.36349803,94.8725
3081.0,0.11138049,95.3904
3082.0,0.57192697,95.6651
3083.0,0.37660942,96.1957
3084.0,0.2744808,96.7197
3085.0,0.39886261,96.9365
3086.0,0.48390916,96.7998
3087.0,0.6613223,95.6404
3088.0,0.44381356,95.6718
3089.0,0.57449887,94.7796
3090.0,0.4025907,94.7557
3091.0,0.14185276,95.2697
3092.0,0.31934764,95.7884
3093.0,0.27572828,96.441
3094.0,0.36527854,96.9676
3095.0,0.63638147,96.6435
3096.0,0.6634322,95.9657
3097.0,0.50493928,94.972
3098.0,0.11443491,95.2924
3099.0,0.30759208,95.3564
3100.0,0.10005532,95.7581
3101.0,0.42982432,96.0527
3102.0,0.65738081,96.0675
3103.0,0.1992719,96.7115
3104.0,0.56276338,96.712
3105.0,0.56406833,95.3819
3106.0,0.29646641,95.3831
3107.0,0.31090075,95.803
3108.0,0.50887109,96.0165
3109.0,0.19636967,96.3277
3110.0,0.38501088,96.5677
3111.0,0.47791951,96.7913
3112.0,0.19314973,97.3084
3113.0,0.26748943,97.6053
3114.0,0.49490659,97.1687
3115.0,0.69509008,96.0161
3116.0,0.37898949,95.9437
3117.0,0.67641431,94.7113
3118.0,0.29532991,94.7006
3119.0,0.40985298,94.9172
3120.0,0.39897597,95.4739
3121.0,0.58917302,95.3567
3122.0,0.43092833,95.6559
3123.0,0.61241723,95.2605
3124.0,0.49645453,94.8696
3125.0,0.3112939,95.1182
3126.0,0.51650717,95.2442
3127.0,0.13599028,95.7803
3128.0,0.18858626,96.3082
3129.0,0.36918965,96.69
3130.0,0.37047794,97.1663
3131.0,0.42277965,97.4208
3132.0,0.4576217,97.2434
3133.0,0.44783706,97.1734
3134.0,0.39749426,96.6019
3135.0,0.28602918,96.6658
3136.0,0.69241014,95.6297
3137.0,0.33727959,95.8265
3138.0,0.45804024,95.8388
3139.0,0.28224819,96.1823
3140.0,0.14531743,96.6291
3141.0,0.35006597,96.7259
3142.0,0.55883413,96.5563
3143.0,0.52517078,96.5495
3144.0,0.5453446,96.1165
3145.0,0.60670332,94.6776
3146.0,0.46262113,94.4837
3147.0,0.47329957,94.6707
3148.0,0.54594181,94.6495
3149.0,0.44393737,94.9267
3150.0,0.25530663,95.554
3151.0,0.33847722,96.0891
3152.0,0.18671221,96.6126
3153.0,0.67203231,96.1314
3154.0,0.44701319,96.2943
3155.0,0.35069045,96.5948
3156.0,0.25435688,96.8757
3157.0,0.57611658,95.8829
3158.0,0.59137403,95.4066
3159.0,0.22324876,96.0291
3160.0,0.34183722,96.417
3161.0,0.25807995,96.7348
3162.0,0.1497467,97.0923
3163.0,0.3928077,96.9879
3164.0,0.11902747,97.4476
3165.0,0.69474567,97.2617
3166.0,0.59042209,96.5332
3167.0,0.42401183,96.0287
3168.0,0.16674886,96.1525
3169.0,0.54813928,95.2164
3170.0,0.17687913,95.609
3171.0,0.40752797,96.1372
3172.0,0.32252315,96.7501
3173.0,0.24661411,97.3529
3174.0,0.64330259,96.7402
3175.0,0.58670372,96.1024
3176.0,0.32934664,96.0098
3177.0,0.32898244,96.1021
3178.0,0.20781938,96.3867
3179.0,0.22034173,96.5882
3180.0,0.68350442,96.1121
3181.0,0.6588644,95.8696
3182.0,0.5340327,95.224
3183.0,0.6876381,93.3307
3184.0,0.53358658,93.5312
3185.0,0.38968365,94.1499
3186.0,0.41303215,94.6909
3187.0,0.43138175,95.0394
3188.0,0.43313455,95.5595
3189.0,0.49244622,95.8945
3190.0,0.14355867,96.4377
3191.0,0.19064409,96.9665
3192.0,0.15525841,97.4236
3193.0,0.62816704,96.8496
3194.0,0.60343279,96.2684
3195.0,0.69495406,95.4033
3196.0,0.49281938,94.0033
3197.0,0.41527447,94.0862
3198.0,0.31793714,94.7012
3199.0,0.56943666,94.9049
3200.0,0.52193482,95.291
3201.0,0.1585037,95.9224
3202.0,0.57163238,95.8476
3203.0,0.22533517,96.2227
3204.0,0.60818991,95.6023
3205.0,0.24782915,96.1312
3206.0,0.66444911,95.6588
3207.0,0.19624586,95.9044
3208.0,0.10417496,96.3485
3209.0,0.66849694,95.6605
3210.0,0.42811112,95.8553
3211.0,0.66366429,95.116
3212.0,0.20565963,95.7512
3213.0,0.5214251,95.0721
3214.0,0.59165347,94.919
3215.0,0.11981695,95.4548
3216.0,0.1634281,95.9963
3217.0,0.53614471,96.1628
3218.0,0.18412336,96.769
3219.0,0.36124945,96.8845
3220.0,0.1195307,97.2975
3221.0,0.15253075,97.7869
3222.0,0.38423707,98.1874
3223.0,0.67239091,97.1721
3224.0,0.47401563,96.8829
3225.0,0.58073139,95.8441
3226.0,0.1524418,95.9567
3227.0,0.6892894,94.5166
3228.0,0.68701897,94.2653
3229.0,0.32788081,94.6326
3230.0,0.29270214,95.1928
3231.0,0.6448013,94.4986
3232.0,0.57548029,94.6709
3233.0,0.69728846,94.482
3234.0,0.12707998,94.8966
3235.0,0.43317838,94.6562
3236.0,0.62903748,94.5554
3237.0,0.23295023,95.1794
3238.0,0.19451099,95.829
3239.0,0.3462646,96.4737
3240.0,0.26914367,97.1568
3241.0,0.69758876,96.1923
3242.0,0.37428047,96.5262
3243.0,0.13183099,97.089
3244.0,0.48338403,96.7768
3245.0,0.23534724,96.8064
3246.0,0.28106294,96.8855
3247.0,0.62485819,96.4198
3248.0,0.19159762,97.0475
3249.0,0.58113004,96.5398
3250.0,0.252656,96.7008
3251.0,0.18940596,97.1193
3252.0,0.34595059,97.0497
3253.0,0.39156147,96.9447
3254.0,0.1736817,97.4839
3255.0,0.6683066,96.8444
3256.0,0.2289606,97.3108
3257.0,0.34077127,97.4775
3258.0,0.34276939,97.1903
3259.0,0.32505933,97.1806
3260.0,0.27219234,97.3793
3261.0,0.33664203,97.3569
3262.0,0.54265442,97.3862
3263.0,0.3928352,97.2067
3264.0,0.58121371,96.3473
3265.0,0.45882446,95.7994
3266.0,0.26272431,95.886
3267.0,0.20755256,96.228
3268.0,0.53595424,96.1713
3269.0,0.58288789,95.7792
3270.0,0.39668968,96.1186
3271.0,0.56338262,95.7149
3272.0,0.17176983,95.9186
3273.0,0.33558389,95.8784
3274.0,0.15848876,96.3772
3275.0,0.32055619,96.8804
3276.0,0.18786131,97.4599
3277.0,0.18496964,98.0336
3278.0,0.18467694,98.5417
3279.0,0.66525914,98.1214
3280.0,0.61038111,97.1322
3281.0,0.4752511,96.2478
3282.0,0.34528803,95.8043
3283.0,0.65597476,94.3788
3284.0,0.56780819,94.525
3285.0,0.15221209,95.1608
3286.0,0.42867606,95.586
3287.0,0.55857791,95.1805
3288.0,0.41885354,95.4319
3289.0,0.47140657,95.8203
3290.0,0.53018236,95.572
3291.0,0.17496265,95.8655
3292.0,0.59727725,95.5499
3293.0,0.43872197,95.6825
3294.0,0.20007736,96.1285
3295.0,0.30018768,96.519
3296.0,0.45436021,96.6718
3297.0,0.23213147,97.0885
3298.0,0.23363132,97.3464
3299.0,0.24166077,97.7533
3300.0,0.19256142,98.2931
3301.0,0.57975156,98.0233
3302.0,0.48443509,97.3272
3303.0,0.50053487,96.9469
3304.0,0.48957904,96.0141
3305.0,0.55498152,94.8643
3306.0,0.57441691,94.7044
3307.0,0.22508084,95.211
3308.0,0.53360703,95.1921
3309.0,0.13331448,95.7112
3310.0,0.2163886,96.2626
3311.0,0.24314231,96.7905
3312.0,0.49274689,97.0008
3313.0,0.39698583,97.3642
3314.0,0.14076094,97.8373
3315.0,0.5691993,97.4042
3316.0,0.13260901,97.8267
3317.0,0.35959883,97.5739
3318.0,0.57747629,96.5617
3319.0,0.64396999,95.747
3320.0,0.40358449,95.5033
3321.0,0.64453315,94.4309
3322.0,0.26867964,94.71
3323.0,0.69875423,94.4268
3324.0,0.16238355,95.0792
3325.0,0.3802805,95.5937
3326.0,0.17435471,96.0736
3327.0,0.57962973,96.1378
3328.0,0.23694419,96.6019
3329.0,0.12101247,97.0046
3330.0,0.45657618,97.2619
3331.0,0.27590845,97.7871
3332.0,0.39326167,97.6325
3333.0,0.54892512,96.871
3334.0,0.18456284,97.357
3335.0,0.5477298,96.6913
3336.0,0.49475349,96.1619
3337.0,0.52198648,95.5238
3338.0,0.42684563,95.6116
3339.0,0.39445709,95.632
3340.0,0.24031697,95.9408
3341.0,0.40724692,96.2379
3342.0,0.39903382,96.5066
3343.0,0.36133956,96.8588
3344.0,0.43405055,96.9905
3345.0,0.28760327,97.2788
3346.0,0.14816164,97.6804
3347.0,0.15267008,98.0398
3348.0,0.32596345,98.0529
3349.0,0.46767367,97.8346
3350.0,0.19134854,98.1898
3351.0,0.59497418,97.6268
3352.0,0.13099445,98.0226
3353.0,0.2236388,98.3317
3354.0,0.29722759,98.1779
3355.0,0.50404203,97.2208
3356.0,0.63443323,96.3172
3357.0,0.31925718,96.5085
3358.0,0.55538562,95.8439
3359.0,0.16609163,95.9981
3360.0,0.30209719,96.0539
3361.0,0.14745488,96.5102
3362.0,0.27416683,97.0005
3363.0,0.52185801,97.2425
3364.0,0.66749087,96.5506
3365.0,0.3190212,96.8516
3366.0,0.18932291,97.0917
3367.0,0.15010824,97.3365
3368.0,0.46920079,96.5035
3369.0,0.65774183,95.7711
3370.0,0.26689789,96.3687
3371.0,0.15284745,97.0022
3372.0,0.30713863,97.5209
3373.0,0.27901399,97.6165
3374.0,0.38816821,97.0921
3375.0,0.14305569,97.461
3376.0,0.13701951,97.9174
3377.0,0.68693161,97.783
3378.0,0.65957723,96.2657
3379.0,0.51457615,95.3966
3380.0,0.68142536,93.4642
3381.0,0.51596016,93.6371
3382.0,0.54243101,93.9794
3383.0,0.2379248,94.6609
3384.0,0.4021393,95.0773
3385.0,0.35527876,95.6501
3386.0,0.5701105,95.8678
3387.0,0.44724211,96.0679
3388.0,0.59820714,95.5831
3389.0,0.46746327,95.1695
3390.0,0.25519769,95.4345
3391.0,0.30753883,95.8084
3392.0,0.40517261,96.1565
3393.0,0.33605246,96.4896
3394.0,0.23363039,97.0174
3395.0,0.22588751,97.6086
3396.0,0.29130319,98.1277
3397.0,0.53278521,97.8144
3398.0,0.12095921,98.1057
3399.0,0.16144459,98.3964
3400.0,0.19923492,98.6895
3401.0,0.541262,98.2249
3402.0,0.39046654,97.8126
3403.0,0.37110451,97.4379
3404.0,0.15354455,97.776
3405.0,0.6232275,97.0232
3406.0,0.38463233,96.3221
3407.0,0.11558375,96.7095
3408.0,0.41611533,96.9467
3409.0,0.65040656,96.0895
3410.0,0.5829913,95.2822
3411.0,0.33473063,95.73
3412.0,0.21768452,96.1326
3413.0,0.4236963,95.7146
3414.0,0.26363079,96.0645
3415.0,0.44273707,96.4748
3416.0,0.48186,96.8042
3417.0,0.42100714,96.9611
3418.0,0.66696817,95.6401
3419.0,0.5340031,94.8852
3420.0,0.1901252,95.3028
3421.0,0.43423967,95.4417
3422.0,0.46607809,95.4072
3423.0,0.37452594,95.7622
3424.0,0.65742015,95.7236
3425.0,0.2604107,96.1641
3426.0,0.322647,96.187
3427.0,0.52814502,95.8679
3428.0,0.13328075,96.3411
3429.0,0.24949493,96.7653
3430.0,0.4613035,96.8095
3431.0,0.52796008,96.9015
3432.0,0.62506011,95.8658
3433.0,0.58523968,95.1074
3434.0,0.32328865,94.8957
3435.0,0.51228705,94.7273
3436.0,0.60847013,94.5579
3437.0,0.1574752,95.1917
3438.0,0.68568399,95.1225
3439.0,0.69080401,94.1436
3440.0,0.34292206,94.5096
3441.0,0.49099241,94.7794
3442.0,0.30941471,94.8703
3443.0,0.13300306,95.4091
3444.0,0.3824165,96.0349
3445.0,0.67409834,96.1341
3446.0,0.37074935,96.3235
3447.0,0.18438054,96.7491
3448.0,0.4837485,96.6752
3449.0,0.3609995,96.3345
3450.0,0.11861587,96.6391
3451.0,0.37690831,96.8275
3452.0,0.49795331,97.1357
3453.0,0.30124912,97.4258
3454.0,0.29403988,97.4515
3455.0,0.32824934,97.6006
3456.0,0.48665512,97.2799
3457.0,0.61263135,96.1857
3458.0,0.49517721,95.9869
3459.0,0.44334544,95.5218
3460.0,0.50687995,94.9383
3461.0,0.33138134,95.2543
3462.0,0.32624657,95.7786
3463.0,0.42603887,96.1856
3464.0,0.63531461,95.7701
3465.0,0.13266299,96.2382
3466.0,0.66681277,95.7515
3467.0,0.32218715,95.7735
3468.0,0.59946606,95.0203
3469.0,0.62611674,94.8136
3470.0,0.3440526,94.8221
3471.0,0.29205675,95.3816
3472.0,0.59775874,95.0674
3473.0,0.1310876,95.5719
3474.0,0.58933371,95.7048
3475.0,0.13158922,96.2932
3476.0,0.62004737,96.0765
3477.0,0.33619501,96.0133
3478.0,0.22961698,96.4544
3479.0,0.57265546,96.1038
3480.0,0.62033488,95.4759
3481.0,0.36839262,95.5729
3482.0,0.17476884,96.1684
3483.0,0.33983279,96.478
3484.0,0.16976775,96.7764
3485.0,0.28650528,96.9221
3486.0,0.29417929,97.3552
3487.0,0.27140795,97.9136
3488.0,0.35335311,98.4319
3489.0,0.60573823,97.8648
3490.0,0.44239414,97.2328
3491.0,0.11830254,97.4675
3492.0,0.51076044,96.6427
3493.0,0.15075472,96.9024
3494.0,0.53465098,96.2044
3495.0,0.27901223,96.5879
3496.0,0.35857044,97.0667
3497.0,0.69344849,96.0269
3498.0,0.38881203,96.0146
3499.0,0.1638627,96.3064
3500.0,0.64043879,95.6672
3501.0,0.4547253,95.2163
3502.0,0.36809576,95.5677
3503.0,0.58537391,95.6391
3504.0,0.17928341,96.0004
3505.0,0.61633093,95.3932
3506.0,0.27398265,95.9552
3507.0,0.42644287,96.117
3508.0,0.22536458,96.4754
3509.0,0.50243452,96.5151
3510.0,0.61699573,95.8217
3511.0,0.64727212,95.1615
3512.0,0.10245698,95.5495
3513.0,0.59453822,94.7465
3514.0,0.60386458,94.2979
3515.0,0.15207861,94.9174
3516.0,0.58517218,95.1746
3517.0,0.3888439,95.553
3518.0,0.69943524,94.775
3519.0,0.20804944,95.3941
3520.0,0.48701268,95.4743
3521.0,0.62219352,94.937
3522.0,0.40641105,95.0075
3523.0,0.15053038,95.5813
3524.0,0.3640988,96.2421
3525.0,0.60851444,95.6455
3526.0,0.3022278,96.0123
3527.0,0.54268102,96.1901
3528.0,0.23990089,96.6502
3529.0,0.61428581,95.5543
3530.0,0.10164421,95.9597
3531.0,0.13421018,96.4656
3532.0,0.27045526,97.0496
3533.0,0.54155486,96.8281
3534.0,0.51249991,96.6796
3535.0,0.58591134,96.1368
3536.0,0.21197323,96.6239
3537.0,0.43406466,95.8568
3538.0,0.52475635,95.4356
3539.0,0.1799104,95.984
3540.0,0.35402217,96.4224
3541.0,0.45053097,96.7041
3542.0,0.67394828,95.7566
3543.0,0.24882082,96.0977
3544.0,0.53152579,95.9618
3545.0,0.55387205,95.0388
3546.0,0.52746917,94.8095
3547.0,0.17442181,95.4514
3548.0,0.50729371,95.6605
3549.0,0.68545636,94.8406
3550.0,0.46498201,95.0188
3551.0,0.5525644,94.9286
3552.0,0.14986443,95.2609
3553.0,0.57141559,94.8572
3554.0,0.18186131,95.4847
3555.0,0.14306576,96.1388
3556.0,0.30622405,96.8499
3557.0,0.50760371,96.9536
3558.0,0.49552203,96.9775
3559.0,0.23869831,97.1958
3560.0,0.20254476,97.5866
3561.0,0.36977674,97.7969
3562.0,0.63762464,96.2509
3563.0,0.55733055,95.9342
3564.0,0.45457421,95.9111
3565.0,0.22875042,96.014
3566.0,0.40832542,95.5942
3567.0,0.52532295,95.5422
3568.0,0.10279702,96.0912
3569.0,0.30957845,96.7347
3570.0,0.48505502,96.9408
3571.0,0.1197787,97.4053
3572.0,0.12062648,97.8553
3573.0,0.5692987,97.2057
3574.0,0.60331658,96.7315
3575.0,0.54169421,95.7737
3576.0,0.45457378,95.5802
3577.0,0.2214719,95.5204
3578.0,0.47818245,95.3166
3579.0,0.41237331,95.7106
3580.0,0.15817433,96.32
3581.0,0.43604766,96.7358
3582.0,0.25301174,97.2462
3583.0,0.16828562,97.75
3584.0,0.5764398,97.1807
3585.0,0.62364128,96.5252
3586.0,0.13892335,96.9021
3587.0,0.28476214,96.9525
3588.0,0.39734775,96.8567
3589.0,0.22370001,96.9758
3590.0,0.12611966,97.2237
3591.0,0.49305272,97.1111
3592.0,0.13699453,97.6459
3593.0,0.26712047,98.2598
3594.0,0.29369856,98.7301
3595.0,0.59173042,97.7694
3596.0,0.2131589,98.0231
3597.0,0.56168503,96.9548
3598.0,0.44030086,96.6496
3599.0,0.33648429,96.3316
3600.0,0.29140766,96.3812
